,season,match_id,match_name,home_team,away_team,venue,current_innings,innings_id,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,isNotOut
189,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,ZIM,1,Tendai Chatara,6,7,15,0,0,85.71,True
190,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,ZIM,1,Blessing Muzarabani,1,4,9,0,0,25.00,False
191,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,NED,2,Stephan Myburgh,8,7,15,0,1,114.28,False
192,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,NED,2,Max O'Dowd,52,47,70,8,1,110.63,False
193,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,NED,2,Tom Cooper,32,29,42,2,1,110.34,False
194,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,NED,2,Colin Ackermann,1,5,6,0,0,20.00,False
195,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,NED,2,Bas de Leede,12,12,21,2,0,100.00,True
196,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,NED,2,Scott Edwards,5,6,8,1,0,83.33,False
197,2022,1298168,NED v ZIM,ZIM,NED,Adelaide Oval,NED,2,Roelof van der Merwe,0,3,6,0,0,0.00,True
198,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Jos Buttler,73,47,82,7,2,155.31,False
199,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Alex Hales,52,40,46,7,1,130.00,False
200,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Moeen Ali,5,6,13,0,0,83.33,False
201,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Liam Livingstone,20,14,20,1,1,142.85,False
202,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Harry Brook,7,3,6,0,1,233.33,False
203,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Ben Stokes,8,7,11,0,0,114.28,False
204,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Sam Curran,6,3,7,0,1,200.00,True
205,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ENG,1,Dawid Malan,3,1,1,0,0,300.00,True
206,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,Finn Allen,16,11,25,0,1,145.45,False
207,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,Devon Conway,3,9,12,0,0,33.33,False
208,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,Kane Williamson,40,40,57,3,0,100.00,False
209,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,Glenn Phillips,62,36,64,4,3,172.22,False
210,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,James Neesham,6,3,7,1,0,200.00,False
211,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,Daryl Mitchell,3,5,10,0,0,60.00,False
212,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,Mitchell Santner,16,10,19,0,1,160.00,True
213,2022,1298167,ENG v NZ,ENG,NZ,"Brisbane Cricket Ground, Woolloongabba, Brisbane",NZ,2,Ish Sodhi,6,6,4,0,0,100.00,True
214,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Rahmanullah Gurbaz,28,24,33,2,2,116.66,False
215,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Usman Ghani,27,27,54,2,1,100.00,False
216,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Ibrahim Zadran,22,18,35,1,1,122.22,False
217,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Najibullah Zadran,18,16,29,1,0,112.50,False
218,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Gulbadin Naib,12,14,25,0,0,85.71,False
219,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Mohammad Nabi,13,8,15,1,0,162.50,False
220,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Rashid Khan,9,8,10,1,0,112.50,False
221,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Azmatullah Omarzai,3,4,3,0,0,75.00,True
222,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AFG,1,Mujeeb Ur Rahman,1,2,1,0,0,50.00,False
223,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",SL,2,Pathum Nissanka,10,10,10,2,0,100.00,False
224,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",SL,2,Kusal Mendis,25,27,33,2,1,92.59,False
225,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",SL,2,Dhananjaya de Silva,66,42,78,6,2,157.14,True
226,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",SL,2,Charith Asalanka,19,18,27,1,0,105.55,False
227,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",SL,2,Bhanuka Rajapaksa,18,14,24,3,0,128.57,False
228,2022,1298166,AFG v SL,AFG,SL,"Brisbane Cricket Ground, Woolloongabba, Brisbane",SL,2,Dasun Shanaka,0,0,4,0,0,-,True
229,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AUS,1,David Warner,3,7,13,0,0,42.85,False
230,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AUS,1,Aaron Finch,63,44,87,5,3,143.18,False
231,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AUS,1,Mitchell Marsh,28,22,28,2,2,127.27,False
232,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AUS,1,Glenn Maxwell,13,9,18,0,1,144.44,False
233,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AUS,1,Marcus Stoinis,35,25,41,3,1,140.00,False
234,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AUS,1,Tim David,15,10,15,2,0,150.00,True
235,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",AUS,1,Matthew Wade,7,3,7,1,0,233.33,True
236,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Paul Stirling,11,7,11,1,1,157.14,False
237,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Andy Balbirnie,6,7,11,0,1,85.71,False
238,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Lorcan Tucker,71,48,81,9,1,147.91,True
239,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Harry Tector,6,4,3,1,0,150.00,False
240,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Curtis Campher,0,1,5,0,0,0.00,False
241,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,George Dockrell,0,4,4,0,0,0.00,False
242,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Gareth Delany,14,10,27,2,0,140.00,False
243,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Mark Adair,11,11,13,1,0,100.00,False
244,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Fionn Hand,6,6,10,1,0,100.00,False
245,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Barry McCarthy,3,7,16,0,0,42.85,False
246,2022,1298165,AUS v IRE,AUS,IRE,"Brisbane Cricket Ground, Woolloongabba, Brisbane",IRE,2,Josh Little,1,5,6,0,0,20.00,False
247,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,KL Rahul,9,14,25,0,1,64.28,False
248,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Rohit Sharma,15,14,22,1,1,107.14,False
249,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Virat Kohli,12,11,13,2,0,109.09,False
250,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Suryakumar Yadav,68,40,68,6,3,170.00,False
251,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Deepak Hooda,0,3,4,0,0,0.00,False
252,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Hardik Pandya,2,3,6,0,0,66.66,False
253,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Dinesh Karthik,6,15,33,0,0,40.00,False
254,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Ravichandran Ashwin,7,11,15,0,0,63.63,False
255,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Bhuvneshwar Kumar,4,6,9,0,0,66.66,True
256,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Mohammed Shami,0,2,5,0,0,0.00,False
257,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,INDIA,1,Arshdeep Singh,2,1,2,0,0,200.00,True
258,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,SA,2,Quinton de Kock,1,3,7,0,0,33.33,False
259,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,SA,2,Temba Bavuma,10,15,30,0,1,66.66,False
260,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,SA,2,Rilee Rossouw,0,2,4,0,0,0.00,False
261,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,SA,2,Aiden Markram,52,41,72,6,1,126.82,False
262,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,SA,2,David Miller,59,46,78,4,3,128.26,True
263,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,SA,2,Tristan Stubbs,6,6,15,1,0,100.00,False
264,2022,1298164,INDIA v SA,INDIA,SA,Perth Stadium,SA,2,Wayne Parnell,2,5,11,0,0,40.00,True
265,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Stephan Myburgh,6,11,13,1,0,54.54,False
266,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Max O'Dowd,8,13,41,0,0,61.53,False
267,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Bas de Leede,6,16,15,1,0,37.50,False
268,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Tom Cooper,1,2,4,0,0,50.00,False
269,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Colin Ackermann,27,27,40,2,0,100.00,False
270,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Scott Edwards,15,20,38,1,0,75.00,False
271,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Roelof van der Merwe,5,6,12,0,0,83.33,False
272,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Tim Pringle,5,8,15,0,0,62.50,False
273,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Logan van Beek,6,9,18,0,0,66.66,True
274,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Fred Klaassen,0,1,1,0,0,0.00,False
275,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,NED,1,Paul van Meekeren,7,7,8,0,0,100.00,False
276,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,PAK,2,Mohammad Rizwan,49,39,66,5,0,125.64,False
277,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,PAK,2,Babar Azam,4,5,10,1,0,80.00,False
278,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,PAK,2,Fakhar Zaman,20,16,27,3,0,125.00,False
279,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,PAK,2,Shan Masood,12,16,35,0,0,75.00,False
280,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,PAK,2,Iftikhar Ahmed,6,5,10,0,0,120.00,True
281,2022,1298163,NED v PAK,NED,PAK,Perth Stadium,PAK,2,Shadab Khan,4,2,2,1,0,200.00,True
282,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Najmul Hossain Shanto,71,55,77,7,1,129.09,False
283,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Soumya Sarkar,0,2,9,0,0,0.00,False
284,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Litton Das,14,12,22,3,0,116.66,False
285,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Shakib Al Hasan,23,20,32,1,0,115.00,False
286,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Afif Hossain,29,19,40,1,1,152.63,False
287,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Mosaddek Hossain,7,10,18,0,0,70.00,False
288,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Nurul Hasan,1,1,5,0,0,100.00,False
289,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",BAN,1,Yasir Ali,1,1,3,0,0,100.00,True
290,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Wessly Madhevere,4,3,1,1,0,133.33,False
291,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Craig Ervine,8,7,16,2,0,114.28,False
292,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Milton Shumba,8,15,24,1,0,53.33,False
293,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Sean Williams,64,42,75,8,0,152.38,False
294,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Sikandar Raza,0,3,4,0,0,0.00,False
295,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Regis Chakabva,15,19,24,0,0,78.94,False
296,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Ryan Burl,27,25,50,2,1,108.00,True
297,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Brad Evans,2,2,5,0,0,100.00,False
298,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Richard Ngarava,6,3,6,0,1,200.00,False
299,2022,1298162,BAN v ZIM,BAN,ZIM,"Brisbane Cricket Ground, Woolloongabba, Brisbane",ZIM,2,Blessing Muzarabani,0,2,6,0,0,0.00,True
300,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Finn Allen,1,3,3,0,0,33.33,False
301,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Devon Conway,1,4,14,0,0,25.00,False
302,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Kane Williamson,8,13,18,1,0,61.53,False
303,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Glenn Phillips,104,64,87,10,4,162.50,False
304,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Daryl Mitchell,22,24,52,0,0,91.66,False
305,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,James Neesham,5,8,15,0,0,62.50,False
306,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Mitchell Santner,11,5,17,0,1,220.00,True
307,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Ish Sodhi,1,1,3,0,0,100.00,False
308,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,NZ,1,Tim Southee,4,1,1,1,0,400.00,True
309,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Pathum Nissanka,0,5,5,0,0,0.00,False
310,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Kusal Mendis,4,3,9,1,0,133.33,False
311,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Dhananjaya de Silva,0,3,8,0,0,0.00,False
312,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Charith Asalanka,4,8,11,0,0,50.00,False
313,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Bhanuka Rajapaksa,34,22,38,3,2,154.54,False
314,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Chamika Karunaratne,3,8,13,0,0,37.50,False
315,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Dasun Shanaka,35,32,49,4,1,109.37,False
316,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Wanindu Hasaranga de Silva,4,6,6,1,0,66.66,False
317,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Maheesh Theekshana,0,3,5,0,0,0.00,False
318,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Kasun Rajitha,8,21,30,0,0,38.09,True
319,2022,1298161,NZ v SL,NZ,SL,Sydney Cricket Ground,SL,2,Lahiru Kumara,4,5,10,1,0,80.00,False
320,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Wessly Madhevere,17,13,30,3,0,130.76,False
321,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Craig Ervine,19,19,26,2,0,100.00,False
322,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Milton Shumba,8,10,22,1,0,80.00,False
323,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Sean Williams,31,28,37,3,0,110.71,False
324,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Sikandar Raza,9,16,22,1,0,56.25,False
325,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Regis Chakabva,0,1,2,0,0,0.00,False
326,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Ryan Burl,10,15,30,0,0,66.66,True
327,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Luke Jongwe,0,1,2,0,0,0.00,False
328,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Brad Evans,19,15,24,0,1,126.66,False
329,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,ZIM,1,Richard Ngarava,3,2,3,0,0,150.00,True
330,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Mohammad Rizwan,14,16,23,1,1,87.50,False
331,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Babar Azam,4,9,17,1,0,44.44,False
332,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Shan Masood,44,38,61,3,0,115.78,False
333,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Iftikhar Ahmed,5,10,16,1,0,50.00,False
334,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Shadab Khan,17,14,27,0,1,121.42,False
335,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Haider Ali,0,1,3,0,0,0.00,False
336,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Mohammad Nawaz,22,18,36,1,1,122.22,False
337,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Mohammad Wasim,12,13,29,2,0,92.30,True
338,2022,1298158,PAK v ZIM,ZIM,PAK,Perth Stadium,PAK,2,Shaheen Shah Afridi,1,1,3,0,0,100.00,False
339,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,INDIA,1,KL Rahul,9,12,12,1,0,75.00,False
340,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,INDIA,1,Rohit Sharma,53,39,53,4,3,135.89,False
341,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,INDIA,1,Virat Kohli,62,44,79,3,2,140.90,True
342,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,INDIA,1,Suryakumar Yadav,51,25,38,7,1,204.00,True
343,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Vikramjit Singh,1,9,13,0,0,11.11,False
344,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Max O'Dowd,16,10,22,3,0,160.00,False
345,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Bas de Leede,16,23,27,0,0,69.56,False
346,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Colin Ackermann,17,21,31,1,0,80.95,False
347,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Tom Cooper,9,12,12,0,0,75.00,False
348,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Scott Edwards,5,8,21,0,0,62.50,False
349,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Tim Pringle,20,15,14,1,1,133.33,False
350,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Logan van Beek,3,5,11,0,0,60.00,False
351,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Shariz Ahmad,16,11,18,2,0,145.45,True
352,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Fred Klaassen,0,1,3,0,0,0.00,False
353,2022,1298157,INDIA v NED,INDIA,NED,Sydney Cricket Ground,NED,2,Paul van Meekeren,14,6,9,3,0,233.33,True
354,2022,1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,SA,1,Temba Bavuma,2,6,6,0,0,33.33,False
355,2022,1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,SA,1,Quinton de Kock,63,38,77,7,3,165.78,False
356,2022,1298156,BAN v SA,SA,BAN,Sydney Cricket Ground,SA,1,Rilee Rossouw,109,56,90,7,8,194.64,False
